SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
MSPA#822PH-BLC,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Loveseats,,,,"70% Polyester, 30% PU (W)",,,,,,,,,,,,,,,,,,"Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion® cordless battery pack. Find out more., Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion cordless battery pack., P2: Power seat and headrest provide stress-relieving comfort, Features intergrated USB charger with IntelliSwitch® technology that automatically senses and turns off its power draw, Gorgeous high-performance cover inspired by the look of leather and featuring a 3-year warranty, Wall-hugger design maximizes placement options, even in tight floorplans, Decorative topstitiching in contrasting threads adds eye-catching character, Extra-wide, pillowy armrest provides effortless stress relief, HOME button returns recliner to original upright position, 3-year Limited Warranty on the cover, frame, springs, mechanism and motor while the seams and cushions are warranted for one year, Chaise-style footrest delivers continuous leg support, High-tech motor delivers ultra-smooth, power reclining at the touch of a button, Removable back for easy transportand postioning in small spaces, High-grade foam layer (1.8 to 2.2-density) adds plush cushioning and maintains its appearance over time, Fully padded, foam wrapped hardwood frame adds strength and durability",,,65 in.,40 in.,40.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/MSPA_822PH-BLC_angle_closed_room_2048x.jpg?v=1639844085,https://parker-house.com/cdn/shop/products/FreeMotionReady_Icon_feat_09e84f59-de4b-4f11-a4e0-8af089302a6c_2048x.jpg?v=1639844085,https://parker-house.com/cdn/shop/products/MSPA_BLC_321_LAM_back_sm_f338d897-61de-4116-b499-3b6f16ba36c8_2048x.jpg?v=1639844085,https://parker-house.com/cdn/shop/products/Intelliswitch_Icon_feat_2048x.jpg?v=1639844085,,,,,,,,,,,,"Recline in comfort and style with this welcoming Power Loveseat. Taking comfort to the next level, it offers smooth reclining functionality at just the touch of a button. Whether you add it to your main seating area or feature its space-saving design in another room, you're sure to enjoy its beauty.","Recline in comfort and style with this welcoming Power Loveseat. Taking comfort to the next level, it offers smooth reclining functionality at just the touch of a button. Whether you add it to your main seating area or feature its space-saving design in another room, you're sure to enjoy its beauty.",,,,,,,Normal,https://parker-house.com/collections/loveseats-fabric/products/mspa-822ph-blc
MSPA#822PH-CHO,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Loveseats,,,,"70% Polyester, 30% PU (W)",,,,,,,,,,,,,,,,,,"Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion® cordless battery pack. Find out more., Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion cordless battery pack., P2: Power seat and headrest provide stress-relieving comfort, Features intergrated USB charger with IntelliSwitch® technology that automatically senses and turns off its power draw, Gorgeous high-performance cover inspired by the look of leather and featuring a 3-year warranty, Wall-hugger design maximizes placement options, even in tight floorplans, Decorative topstitiching in contrasting threads adds eye-catching character, Extra-wide, pillowy armrest provides effortless stress relief, HOME button returns recliner to original upright position, 3-year Limited Warranty on the cover, frame, springs, mechanism and motor while the seams and cushions are warranted for one year, Chaise-style footrest delivers continuous leg support, High-tech motor delivers ultra-smooth, power reclining at the touch of a button, Removable back for easy transportand postioning in small spaces, High-grade foam layer (1.8 to 2.2-density) adds plush cushioning and maintains its appearance over time, Fully padded, foam wrapped hardwood frame adds strength and durability",,,65 in.,40 in.,40.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/MSPA_CHO_321_LAM_back_sm_2048x.jpg?v=1639844092,https://parker-house.com/cdn/shop/products/Intelliswitch_Icon_feat_873c85ce-f470-4272-8edc-d6035b76db53_2048x.jpg?v=1639844092,https://parker-house.com/cdn/shop/products/MSPA_822PH-CHO_angle_closed_room_2048x.jpg?v=1639844092,https://parker-house.com/cdn/shop/products/FreeMotionReady_Icon_feat_2048x.jpg?v=1639844092,,,,,,,,,,,,"Recline in comfort and style with this welcoming Power Loveseat. Taking comfort to the next level, it offers smooth reclining functionality at just the touch of a button. Whether you add it to your main seating area or feature its space-saving design in another room, you're sure to enjoy its beauty.","Recline in comfort and style with this welcoming Power Loveseat. Taking comfort to the next level, it offers smooth reclining functionality at just the touch of a button. Whether you add it to your main seating area or feature its space-saving design in another room, you're sure to enjoy its beauty.",,,,,,,Normal,https://parker-house.com/collections/loveseats-fabric/products/mspa-822ph-cho
MSPA#822PH-HAZ,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Loveseats,,,,"70% Polyester, 30% PU (W)",,,,,,,,,,,,,,,,,,"Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion® cordless battery pack. Find out more., Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion cordless battery pack., P2: Power seat and headrest provide stress-relieving comfort, Features intergrated USB charger with IntelliSwitch® technology that automatically senses and turns off its power draw, Gorgeous high-performance cover inspired by the look of leather and featuring a 3-year warranty, Wall-hugger design maximizes placement options, even in tight floorplans, Decorative topstitiching in contrasting threads adds eye-catching character, Extra-wide, pillowy armrest provides effortless stress relief, HOME button returns recliner to original upright position, 3-year Limited Warranty on the cover, frame, springs, mechanism and motor while the seams and cushions are warranted for one year, Chaise-style footrest delivers continuous leg support, High-tech motor delivers ultra-smooth, power reclining at the touch of a button, Removable back for easy transportand postioning in small spaces, High-grade foam layer (1.8 to 2.2-density) adds plush cushioning and maintains its appearance over time, Fully padded, foam wrapped hardwood frame adds strength and durability",,,65 in.,40 in.,40.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/FreeMotionReady_Icon_feat_53339bc5-c0e2-4414-b235-ee7206131b86_2048x.jpg?v=1639844098,https://parker-house.com/cdn/shop/products/MSPA_822PH-HAZ_angle_closed_room_2048x.jpg?v=1639844098,https://parker-house.com/cdn/shop/products/MSPA_HAZ_321_LAM_back_sm_8c7487bc-d50b-4331-943d-11b1ff385409_2048x.jpg?v=1639844098,https://parker-house.com/cdn/shop/products/Intelliswitch_Icon_feat_4535aecd-bf6a-4023-995a-cd0286e0a223_2048x.jpg?v=1639844098,,,,,,,,,,,,"Recline in comfort and style with this welcoming Power Loveseat. Taking comfort to the next level, it offers smooth reclining functionality at just the touch of a button. Whether you add it to your main seating area or feature its space-saving design in another room, you're sure to enjoy its beauty.","Recline in comfort and style with this welcoming Power Loveseat. Taking comfort to the next level, it offers smooth reclining functionality at just the touch of a button. Whether you add it to your main seating area or feature its space-saving design in another room, you're sure to enjoy its beauty.",,,,,,,Normal,https://parker-house.com/collections/loveseats-fabric/products/mspa-822ph-haz
MSPA#822PH-OYS,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Loveseats,,,,"70% Polyester, 30% PU (W)",,,,,,,,,,,,,,,,,,"Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion® cordless battery pack. Find out more., Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion cordless battery pack., P2: Power seat and headrest provide stress-relieving comfort, Features intergrated USB charger with IntelliSwitch® technology that automatically senses and turns off its power draw, Gorgeous high-performance cover inspired by the look of leather and featuring a 3-year warranty, Wall-hugger design maximizes placement options, even in tight floorplans, Decorative topstitiching in contrasting threads adds eye-catching character, Extra-wide, pillowy armrest provides effortless stress relief, HOME button returns recliner to original upright position, 3-year Limited Warranty on the cover, frame, springs, mechanism and motor while the seams and cushions are warranted for one year, Chaise-style footrest delivers continuous leg support, High-tech motor delivers ultra-smooth, power reclining at the touch of a button, Removable back for easy transportand postioning in small spaces, High-grade foam layer (1.8 to 2.2-density) adds plush cushioning and maintains its appearance over time, Fully padded, foam wrapped hardwood frame adds strength and durability",,,65 in.,40 in.,40.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/MSPA_OYS_321_LAM_back_sm_2048x.jpg?v=1639844105,https://parker-house.com/cdn/shop/products/MSPA_822PH-OYS_angle_closed_room_2048x.jpg?v=1639844105,https://parker-house.com/cdn/shop/products/Intelliswitch_Icon_feat_d7d102ae-260d-4ffd-bcce-e1d206d016dc_2048x.jpg?v=1639844105,https://parker-house.com/cdn/shop/products/FreeMotionReady_Icon_feat_f493e639-7965-42b7-a512-2b95888653e3_2048x.jpg?v=1639844105,,,,,,,,,,,,"Recline in comfort and style with this welcoming Power Loveseat. Taking comfort to the next level, it offers smooth reclining functionality at just the touch of a button. Whether you add it to your main seating area or feature its space-saving design in another room, you're sure to enjoy its beauty.","Recline in comfort and style with this welcoming Power Loveseat. Taking comfort to the next level, it offers smooth reclining functionality at just the touch of a button. Whether you add it to your main seating area or feature its space-saving design in another room, you're sure to enjoy its beauty.",,,,,,,Normal,https://parker-house.com/collections/loveseats-fabric/products/mspa-822ph-oys
MSPE#822CPH-TGR,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Loveseats,,,,100% Polyester (W),,,,,,,,,,,,,,,,,,"Power Headrest, Patent Pending on and off USB with Home Button, High Quality Mechanism and Motor, 1.8 to 2.2 Density Foam, 100% Luxury Foam Cushion, Fully padded foam wrapped Hardwood Frame, Removable backs, 3-year Limited Warranty on the frame, springs, mechanism and motor while the cover, seams and cushions are warranted for one year",,,80 in.,40 in.,44 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/MSPE_822CPH-TGR_angle_closed_silo_709d3445-fa02-4450-9d15-0ed21e9ab83f_2048x.jpg?v=1710793079,https://parker-house.com/cdn/shop/files/MSPE_822CPH-TGR_angle_open_2048x.jpg?v=1710793079,https://parker-house.com/cdn/shop/files/MSPE_822CPH-TGR_front_closed_silo_1b40ea90-a87b-4a66-8817-dbebcc1cbcb9_2048x.jpg?v=1710793079,,,,,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/loveseats-fabric/products/mspe-822cph-tgr
MSPE#822CPH-TPE,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Loveseats,,,,100% Polyester (W),,,,,,,,,,,,,,,,,,"Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion® Find out more., Power Headrest, Patent Pending on and off USB with Home Button, High Quality Mechanism and Motor, 1.8 to 2.2 Density Foam, 100% Luxury Foam Cushion, Fully padded foam wrapped Hardwood Frame, Removable backs, 3-year Limited Warranty on the frame, springs, mechanism and motor while the cover, seams and cushions are warranted for one year",,,80 in.,40 in.,44 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/MSPE_822CPH-TPE_angle_closed_silo_85a39d1e-3f8f-4d64-a9f2-8996a6727f5e_2048x.jpg?v=1710793921,https://parker-house.com/cdn/shop/files/MSPE_822CPH-TPE_front_closed_2048x.jpg?v=1710793921,,,,,,,,,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/loveseats-fabric/products/mspe-822cph-tpe
MTHE#822G-STOF,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Loveseats,,,,"97% Polyester, 3% PU",,,,,,,,,,,,,,,,,,"Bucket design seat allows you to nestle comfortably in any position, Bustle back design pillow headrest provides support and comfort to your neck, Oversized arm design is enhanced with a comfy arm pad, Hand-tailored in a high performance polyester blend that has the look and feel of buffed leather, Wipes clean with a soft cloth",,,65.8 in.,40.1 in.,41.7 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_angle_room_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_front_closed_silo_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_side_half_open_silo_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_angle_all_open_silo_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_back_silo_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_side_closed_silo_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_back_angle_silo_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_angle_front_silo_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_822-STOF_angle_front_half_open_silo_2048x.jpg?v=1687981309,https://parker-house.com/cdn/shop/files/MTHE_321_front_room_2048x.jpg?v=1687981309,,,,,,"Oversized features, neutral coloring, and a faux-leather look and feel converge to create a strong, masculine aesthetic for Theon. Theon's contoured bucket-style seats combine with generously-stuffed plush arms and a bustle-back pillow headrest forfull body-conforming comfort. Soft contour lines of the piece offset some of the hardier design elements. No matter where it is placed or how often it is used, Theon offers a remarkable value-driven solution to relaxation.","Oversized features, neutral coloring, and a faux-leather look and feel converge to create a strong, masculine aesthetic for Theon. Theon's contoured bucket-style seats combine with generously-stuffed plush arms and a bustle-back pillow headrest forfull body-conforming comfort. Soft contour lines of the piece offset some of the hardier design elements. No matter where it is placed or how often it is used, Theon offers a remarkable value-driven solution to relaxation.",,,,,,,Normal,https://parker-house.com/collections/loveseats-fabric/products/mthe-822g-stof
BUSTER#OPAL-TAUPE-MANUAL-DUAL-RECLINING-CONSOLE-LOVESEAT-COPY,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Loveseats,,,,100% Polyester (S),,,,,,,,,,,,,,,,,,"Power recline, High density foam cushions, Loveseat with center console, Clean contemporary styling, Ready to easily mount any FreeMotion bracket and battery",,,70.5 in.,37 in.,40.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/MTUS_822CP-WKNA_side_open_silo_2048x.jpg?v=1730847470,https://parker-house.com/cdn/shop/files/MTUS_822CP-WKNA_side_silo_2048x.jpg?v=1730847470,https://parker-house.com/cdn/shop/files/MTUS_822CP-WKNA_angle_leghigh_silo_2048x.jpg?v=1730847470,https://parker-house.com/cdn/shop/files/MTUS_822CP-WKNA_angle_silo_2048x.jpg?v=1730847470,https://parker-house.com/cdn/shop/files/MTUS_822CP-WKNA_front_silo_2048x.jpg?v=1730847470,https://parker-house.com/cdn/shop/files/MTUS_822CP-WKNA_angle_open_silo_2048x.jpg?v=1730847470,https://parker-house.com/cdn/shop/files/MTUS_822CP-WKNA_angle_fullrclne_cnsle_open_silo_2048x.jpg?v=1730847470,https://parker-house.com/cdn/shop/files/MTUS_822CP-WKNA_back_silo_2048x.jpg?v=1730847470,,,,,,,,"Discover the Tuscany collection , where comfort meets the luxury of power recline, making relaxation a delight. Tuscany also offers a cozy loveseat with a convenient center console for those little extras. With its clean, contemporary design, the Tuscany collection is the perfect addition to elevate any modern living space. Experience the ideal blend of aesthetics and comfort!","Discover the Tuscany collection , where comfort meets the luxury of power recline, making relaxation a delight. Tuscany also offers a cozy loveseat with a convenient center console for those little extras. With its clean, contemporary design, the Tuscany collection is the perfect addition to elevate any modern living space. Experience the ideal blend of aesthetics and comfort!",,,,,,,Normal,https://parker-house.com/collections/loveseats-fabric/products/buster-opal-taupe-manual-dual-reclining-console-loveseat-copy
ALPINE#AIRY-MIDNIGHT-6PC-ZERO-GRAVITY-MODULAR-POWER-RECLINING-SECTIONAL,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Modular Groups,,,,100% Polyester (W),,,,,,,,,,,,,,,,,,"Zero-gravity power recline and independently operating power headrest, Drop-down table with two cup holders and pop-up charging station, Tilt console hidden stainless steel cupholders and 3-way wireless charger for Airpods, smartwatch, and wireless phone charger, plus a USB and USB-C port, and lift top storage, Modified T-Cushion, Ultra plush fabric with contrast welt, Double pad over arms, Ready to easily mount any FreeMotion® bracket and battery for cordless operation",,,134 in.,121 in.,42 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/MALP-6PC-AIMD_front_open_silo_2048x.jpg?v=1733173958,https://parker-house.com/cdn/shop/files/MALP-6PC-AIMD_front_silo_2048x.jpg?v=1733173958,https://parker-house.com/cdn/shop/files/MALP-6PC-AIMD_side_silo_2048x.jpg?v=1733173958,https://parker-house.com/cdn/shop/files/MALP-6PC-AIMD_back_silo_2048x.jpg?v=1733173958,,,,,,,,,,,,"Alpine is the modern yet comfortable seating solution you have been looking for. Featuring a zero-gravity power recline, Alpine allows you to relax in the perfect position while the power headrest adjusts for added neck support. The tilt console hides stainless steel cupholders and has a 3-way wireless charger for earbuds, smartwatches, and smartphones. It also houses USB and USB-C ports and lift-top storage for extra convenience. Alpine is designed for a modern lifestyle and easily fits any FreeMotion® bracket and battery for cordless use.","Alpine is the modern yet comfortable seating solution you have been looking for. Featuring a zero-gravity power recline, Alpine allows you to relax in the perfect position while the power headrest adjusts for added neck support. The tilt console hides stainless steel cupholders and has a 3-way wireless charger for earbuds, smartwatches, and smartphones. It also houses USB and USB-C ports and lift-top storage for extra convenience. Alpine is designed for a modern lifestyle and easily fits any FreeMotion® bracket and battery for cordless use.",,,,,,,Normal,https://parker-house.com/collections/modular-sectionals-fabric/products/alpine-airy-midnight-6pc-zero-gravity-modular-power-reclining-sectional
ALPINE#AIRY-MIDNIGHT-6PC-ZERO-GRAVITY-MODULAR-POWER-RECLINING-SECTIONAL-COPY,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Modular Groups,,,,100% Polyester (W),,,,,,,,,,,,,,,,,,"Zero-gravity power recline and independently operating power headrest, Drop-down table with two cup holders and pop-up charging station, Tilt console hidden stainless steel cupholders and 3-way wireless charger for Airpods, smartwatch, and wireless phone charger, plus a USB and USB-C port, and lift top storage, Modified T-Cushion, Ultra plush fabric with contrast welt, Double pad over arms, Ready to easily mount any FreeMotion® bracket and battery for cordless operation",,,134 in.,121 in.,42 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/MALP-PACKA_HZ_-AISN_side_open_drpdwn_silo_2048x.jpg?v=1733175307,https://parker-house.com/cdn/shop/files/MALP-PACKA_HZ_-AISN_front_silo_2048x.jpg?v=1733175307,https://parker-house.com/cdn/shop/files/MALP-PACKA_HZ_-AISN_side_full_rclne_pwrhdrst_silo_2048x.jpg?v=1733175307,https://parker-house.com/cdn/shop/files/MALP-PACKA_HZ_-AISN_front_open_full_rclne_pwrhdrst_silo_2048x.jpg?v=1733175306,https://parker-house.com/cdn/shop/files/MALP-PACKA_HZ_-AISN_front_open_drpdwn_silo_2048x.jpg?v=1733175306,,,,,,,,,,,"Alpine is the modern yet comfortable seating solution you have been looking for. Featuring a zero-gravity power recline, Alpine allows you to relax in the perfect position while the power headrest adjusts for added neck support. The tilt console hides stainless steel cupholders and has a 3-way wireless charger for earbuds, smartwatches, and smartphones. It also houses USB and USB-C ports and lift-top storage for extra convenience. Alpine is designed for a modern lifestyle and easily fits any FreeMotion® bracket and battery for cordless use.","Alpine is the modern yet comfortable seating solution you have been looking for. Featuring a zero-gravity power recline, Alpine allows you to relax in the perfect position while the power headrest adjusts for added neck support. The tilt console hides stainless steel cupholders and has a 3-way wireless charger for earbuds, smartwatches, and smartphones. It also houses USB and USB-C ports and lift-top storage for extra convenience. Alpine is designed for a modern lifestyle and easily fits any FreeMotion® bracket and battery for cordless use.",,,,,,,Normal,https://parker-house.com/collections/modular-sectionals-fabric/products/alpine-airy-midnight-6pc-zero-gravity-modular-power-reclining-sectional-copy
MAXE#PACKA-H-ADM,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Modular Groups,,,,"83% Polyester, 17% PU (W)",,,,,,,,,,,,,,,,,,"Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion® cordless battery pack. Find out more., Power Headrest, USB port with ON/OFF function for managing power draw, High-Quality Mechanism and Motor, 1.8 to 2.2 Density Foam, 100% Luxury Foam Cushion, Fully padded foam wrapped Hardwood Frame, Removable backs, 3-year limited warranty on frames, springs, mechanisms, motors, covers, seams and cushions., Chaise Pad Footrest on reclining seats",,,131.5 in.,118.5 in.,43 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/MAXE_PACKA_H-ADM_RSF_closed_silo_2048x.jpg?v=1653064446,https://parker-house.com/cdn/shop/products/MAXE-ADM_mod_LAM_back_2048x.jpg?v=1670349121,https://parker-house.com/cdn/shop/products/MAXE_PACKA_H-ADM_front_closed_silo_2048x.jpg?v=1653064446,https://parker-house.com/cdn/shop/products/MAXE_Switch_ADM_2048x.jpg?v=1653064535,https://parker-house.com/cdn/shop/products/MAXE_860-ADM_inside_closeup_2048x.jpg?v=1653064535,https://parker-house.com/cdn/shop/products/MAXE_860-ADM_angle_closed_closeup_2048x.jpg?v=1653064446,https://parker-house.com/cdn/shop/products/MAXE_PACKA_H-ADM_LSF_closed_silo_2048x.jpg?v=1653064446,https://parker-house.com/cdn/shop/products/FreeMotionReady_Icon_feat_84b2008a-2c7a-4cf2-ac19-addc28e0fa3d_2048x.jpg?v=1670349121,https://parker-house.com/cdn/shop/products/MAXE_PACKA_H-ADM_back_silo_2048x.jpg?v=1653064446,https://parker-house.com/cdn/shop/products/MAXE-PACKA_H-ADM_LOD_02_01_390_360_330_63_life_room_2048x.jpg?v=1709743635,,,,,,"Even commercials are more tolerable when you're relaxing in the plush comfort of this six-piece sectional seating group. You'll love the luxury of its two power recliners on each end that feature power headrests. Between those, you'll find an armless recliner, an armless chair, a corner wedge and a multifunctional storage console with cupholders.","Even commercials are more tolerable when you're relaxing in the plush comfort of this six-piece sectional seating group. You'll love the luxury of its two power recliners on each end that feature power headrests. Between those, you'll find an armless recliner, an armless chair, a corner wedge and a multifunctional storage console with cupholders.",,,,,,,Normal,https://parker-house.com/collections/modular-sectionals-fabric/products/maxe-packa-h-adm
MAXE#PACKA-H-OZO,,,,,Parker House,,,,,,,,,,,,,,,,Upholstery,Fabric Reclining,,,,,Modular Groups,,,,"83% Polyester, 17% PU (W)",,,,,,,,,,,,,,,,,,"Can be operated cord-free and placed anywhere in the room without proximity to an outlet with the addition of a FreeMotion® cordless battery pack. Find out more., Power Headrest, USB port with patent-pending ParkerSwitch ON/OFF function for managing power draw, High-Quality Mechanism and Motor, 1.8 to 2.2 Density Foam, 100% Luxury Foam Cushion, Fully padded foam wrapped Hardwood Frame, Removable backs, 3-year limited warranty on frames, springs, mechanisms, motors, covers, seams and cushions., Chaise Pad Footrest on reclining seats",,,131.5 in.,118.5 in.,43 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/Parkerswitch_Icon_feat_7aa5ba1d-9b7c-4b30-9ebf-0f0d8b569a03_2048x.jpg?v=1670349190,https://parker-house.com/cdn/shop/products/FreeMotionReady_Icon_feat_91af60d7-f7f6-416e-93ab-0ab35b0d7a8f_2048x.jpg?v=1670349190,https://parker-house.com/cdn/shop/products/MAXE-PACKA_H-OZO_LOD_02_01_390_360_330_63_life_room_2048x.jpg?v=1709743549,https://parker-house.com/cdn/shop/products/MAXE_PACKA_H-OZO_front_open_silo_2048x.jpg?v=1656034117,https://parker-house.com/cdn/shop/products/MAXE_PACKA_H-OZO_front_closed_room_2048x.jpg?v=1656034117,https://parker-house.com/cdn/shop/products/MAXE-OZO_mod_LAM_back_2048x.jpg?v=1670349190,https://parker-house.com/cdn/shop/products/MAXE_PACKA_H-OZO_front_allopen_silo_2048x.jpg?v=1656034117,https://parker-house.com/cdn/shop/products/MAXE-PACKA_H_-OZO-dim_2048x.jpg?v=1670349190,https://parker-house.com/cdn/shop/products/MAXE_PACKA_H-OZO_front_closed_silo_2048x.jpg?v=1656034117,,,,,,,"Even commercials are more tolerable when you're relaxing in the plush comfort of this six-piece sectional seating group. You'll love the luxury of its two power recliners on each end that feature power headrests. Between those, you'll find an armless recliner, an armless chair, a corner wedge and a multifunctional storage console with cupholders.","Even commercials are more tolerable when you're relaxing in the plush comfort of this six-piece sectional seating group. You'll love the luxury of its two power recliners on each end that feature power headrests. Between those, you'll find an armless recliner, an armless chair, a corner wedge and a multifunctional storage console with cupholders.",,,,,,,Normal,https://parker-house.com/collections/modular-sectionals-fabric/products/maxe-packa-h-ozo
